id,horario_trabalho,biorritmo,nivel_escolaridade,gosta_ler,lugar_animado,gosta_cinema,animal_estimacao,cozinha,esporte,dieta_especial,fumador,recebe_visitas,organizada_relaxada,musica_tipo,musica_alto,plano_perfeito,instrumento
3853,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3854,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
3855,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,nao,nao,relaxada,funk,sim,sair,sim
3856,manha,noturno,fundamental,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
3857,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,sim,organizada,rock,sim,casa,sim
3858,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,rock,nao,sair,nao
3859,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,nao,sim,nao,relaxada,sertanejo,sim,sair,sim
3860,manha,madrugador,superior,nao,sim,nao,sim,pedir,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
3861,manha,noturno,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,sair,nao
3862,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3863,manha,madrugador,medio,sim,nao,nao,sim,cozinhar,sim,nao,nao,nao,relaxada,rock,nao,casa,nao
3864,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,nao,sim,sim,organizada,funk,sim,sair,sim
3865,noite,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3866,manha,noturno,medio,nao,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,casa,nao
3867,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
3868,noite,madrugador,superior,nao,sim,nao,sim,cozinhar,sim,nao,sim,nao,organizada,classica,nao,sair,sim
3869,noite,madrugador,superior,sim,nao,sim,nao,pedir,nao,sim,nao,nao,organizada,sertanejo,sim,casa,sim
3870,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,sertanejo,sim,casa,nao
3871,manha,noturno,superior,sim,sim,sim,sim,cozinhar,sim,nao,sim,nao,organizada,funk,nao,sair,nao
3872,manha,noturno,superior,nao,sim,nao,nao,cozinhar,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
3873,noite,madrugador,fundamental,nao,nao,sim,sim,pedir,sim,sim,sim,nao,organizada,rock,nao,casa,nao
3874,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,sim
3875,noite,noturno,medio,nao,sim,nao,nao,cozinhar,nao,sim,sim,nao,relaxada,funk,sim,sair,sim
3876,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
3877,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3878,noite,noturno,superior,nao,nao,sim,sim,cozinhar,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
3879,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3880,manha,madrugador,superior,nao,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3881,manha,noturno,superior,nao,sim,nao,nao,cozinhar,sim,nao,sim,sim,relaxada,rock,sim,sair,sim
3882,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,organizada,classica,nao,casa,sim
3883,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
3884,manha,madrugador,superior,sim,nao,nao,sim,pedir,nao,sim,nao,nao,organizada,classica,nao,casa,sim
3885,noite,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,sair,nao
3886,noite,noturno,superior,sim,nao,nao,nao,pedir,sim,nao,nao,sim,organizada,funk,nao,casa,nao
3887,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
3888,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
3889,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,nao,sim,organizada,rock,sim,sair,sim
3890,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,nao,sim,nao,relaxada,rock,sim,casa,sim
3891,noite,noturno,superior,sim,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
3892,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3893,manha,madrugador,superior,nao,nao,sim,sim,pedir,sim,nao,nao,nao,relaxada,classica,nao,sair,nao
3894,manha,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,nao,nao,organizada,funk,sim,sair,sim
3895,manha,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,nao,casa,sim
3896,manha,madrugador,medio,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,sair,nao
3897,manha,madrugador,fundamental,nao,nao,sim,nao,cozinhar,nao,nao,sim,sim,organizada,rock,sim,casa,nao
3898,noite,noturno,superior,nao,sim,nao,sim,cozinhar,nao,sim,sim,nao,relaxada,classica,sim,sair,sim
3899,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,relaxada,rock,nao,casa,sim
3900,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3901,manha,madrugador,medio,sim,nao,nao,nao,cozinhar,sim,sim,nao,nao,organizada,rock,sim,sair,nao
3902,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
3903,manha,madrugador,fundamental,sim,nao,nao,sim,cozinhar,sim,nao,nao,nao,organizada,rock,nao,casa,nao
3904,manha,noturno,superior,nao,sim,sim,nao,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,sim
3905,noite,noturno,fundamental,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
3906,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,sertanejo,sim,sair,nao
3907,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,sim,nao,nao,organizada,rock,nao,casa,nao
3908,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,sair,sim
3909,manha,madrugador,superior,nao,nao,sim,nao,cozinhar,nao,sim,nao,nao,organizada,sertanejo,sim,casa,nao
3910,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,nao,casa,nao
3911,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
3912,noite,noturno,fundamental,sim,nao,nao,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
3913,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,sim,sim,organizada,funk,nao,casa,sim
3914,manha,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,nao,sim,relaxada,funk,sim,sair,sim
3915,noite,noturno,superior,nao,sim,sim,nao,cozinhar,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
3916,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
3917,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
3918,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
3919,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
3920,noite,noturno,medio,nao,sim,nao,sim,pedir,sim,nao,sim,sim,organizada,funk,nao,sair,sim
3921,noite,noturno,superior,sim,sim,nao,sim,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
3922,noite,madrugador,fundamental,sim,nao,nao,nao,cozinhar,sim,nao,nao,nao,organizada,rock,sim,casa,nao
3923,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,sim,nao,nao,relaxada,sertanejo,nao,casa,nao
3924,manha,madrugador,medio,sim,nao,nao,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3925,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,nao
3926,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
3927,noite,madrugador,medio,sim,nao,sim,sim,pedir,nao,sim,sim,nao,organizada,funk,sim,casa,nao
3928,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,rock,sim,casa,nao
3929,manha,madrugador,medio,sim,nao,sim,sim,pedir,nao,nao,nao,sim,organizada,sertanejo,sim,casa,nao
3930,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,nao
3931,noite,noturno,superior,sim,sim,nao,nao,pedir,nao,sim,sim,sim,organizada,classica,sim,sair,sim
3932,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
3933,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
3934,noite,noturno,medio,nao,sim,nao,nao,cozinhar,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
3935,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,sim,nao,relaxada,rock,nao,casa,sim
3936,noite,noturno,superior,sim,sim,sim,sim,pedir,sim,sim,sim,nao,relaxada,sertanejo,nao,sair,sim
3937,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,sair,nao
3938,noite,noturno,superior,nao,nao,sim,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
3939,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3940,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,nao,sair,nao
3941,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,organizada,classica,sim,casa,sim
3942,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,sim,organizada,rock,sim,casa,nao
3943,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
3944,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
3945,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,classica,sim,casa,nao
3946,manha,noturno,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
3947,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3948,manha,noturno,medio,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,classica,nao,casa,nao
3949,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,nao,sim,sim,organizada,classica,nao,sair,sim
3950,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
3951,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,sim,organizada,sertanejo,nao,sair,nao
3952,noite,noturno,superior,nao,nao,nao,nao,pedir,sim,sim,nao,sim,relaxada,classica,nao,sair,sim
3953,manha,madrugador,superior,sim,sim,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3954,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
3955,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,sim,nao,nao,organizada,sertanejo,sim,casa,nao
3956,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,funk,nao,casa,sim
3957,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
3958,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,funk,nao,casa,nao
3959,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,sim,sair,sim
3960,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,sim,nao,organizada,rock,nao,casa,nao
3961,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
3962,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,nao,sim,sim,organizada,classica,nao,sair,sim
3963,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,organizada,sertanejo,sim,sair,sim
3964,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,sair,nao
3965,noite,noturno,medio,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,nao,casa,sim
3966,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
3967,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,funk,nao,casa,nao
3968,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,nao,nao,relaxada,funk,sim,sair,sim
3969,noite,madrugador,superior,sim,sim,nao,nao,pedir,sim,sim,nao,sim,organizada,classica,sim,sair,sim
3970,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,classica,sim,casa,nao
3971,noite,noturno,superior,nao,sim,sim,sim,pedir,sim,sim,sim,sim,relaxada,rock,nao,casa,sim
3972,manha,madrugador,medio,sim,nao,nao,sim,pedir,sim,nao,nao,nao,relaxada,rock,sim,casa,nao
3973,noite,noturno,fundamental,nao,sim,nao,nao,pedir,nao,sim,nao,sim,relaxada,classica,sim,sair,sim
3974,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
3975,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3976,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
3977,noite,madrugador,medio,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
3978,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3979,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
3980,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
3981,manha,madrugador,medio,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
3982,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
3983,noite,madrugador,superior,nao,sim,nao,nao,cozinhar,sim,nao,sim,sim,relaxada,sertanejo,nao,sair,sim
3984,noite,noturno,fundamental,sim,nao,sim,sim,cozinhar,sim,sim,nao,sim,organizada,rock,nao,casa,nao
3985,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,sim,casa,nao
3986,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,nao,sim,relaxada,funk,nao,sair,sim
3987,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,funk,sim,sair,nao
3988,noite,madrugador,fundamental,nao,sim,sim,nao,pedir,nao,sim,nao,sim,organizada,sertanejo,nao,sair,sim
3989,noite,madrugador,superior,nao,sim,sim,sim,pedir,nao,nao,sim,sim,relaxada,classica,sim,sair,nao
3990,noite,madrugador,medio,nao,nao,nao,nao,cozinhar,nao,sim,nao,sim,relaxada,funk,sim,sair,sim
3991,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3992,manha,noturno,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,funk,nao,casa,nao
3993,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,sim,sair,nao
3994,manha,noturno,medio,nao,nao,nao,nao,pedir,nao,sim,sim,sim,organizada,funk,sim,sair,sim
3995,noite,madrugador,medio,nao,nao,sim,sim,pedir,sim,sim,nao,nao,organizada,funk,sim,casa,sim
3996,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
3997,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,nao,sair,sim
3998,manha,madrugador,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,nao,sair,sim
3999,noite,madrugador,medio,nao,nao,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,casa,sim
4000,manha,madrugador,fundamental,nao,sim,sim,sim,pedir,sim,sim,nao,nao,organizada,rock,nao,casa,nao
4001,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,sim,organizada,sertanejo,nao,sair,nao
4002,noite,madrugador,superior,sim,nao,nao,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
4003,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,nao,sim,sim,relaxada,rock,nao,sair,sim
4004,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,relaxada,rock,nao,casa,nao
4005,manha,madrugador,superior,nao,nao,nao,nao,cozinhar,nao,sim,nao,sim,organizada,rock,nao,casa,nao
4006,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,nao,casa,nao
4007,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
4008,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
4009,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,rock,nao,sair,sim
4010,manha,madrugador,superior,sim,sim,nao,sim,cozinhar,sim,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
4011,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,sim,casa,nao
4012,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,sim,nao,relaxada,funk,nao,sair,sim
4013,manha,madrugador,superior,sim,nao,sim,nao,pedir,nao,sim,sim,nao,organizada,rock,nao,casa,nao
4014,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
4015,manha,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,nao
4016,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,rock,sim,casa,sim
4017,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,sim,sim,nao,relaxada,sertanejo,nao,casa,nao
4018,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,sair,sim
4019,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,organizada,classica,nao,sair,nao
4020,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,sim,nao,nao,organizada,rock,nao,casa,nao
4021,noite,madrugador,medio,nao,sim,sim,sim,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,nao
4022,manha,madrugador,superior,sim,nao,sim,nao,pedir,nao,nao,sim,sim,organizada,classica,nao,casa,nao
4023,manha,madrugador,superior,nao,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
4024,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,casa,nao
4025,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,sim,nao,organizada,rock,sim,casa,sim
4026,manha,noturno,medio,nao,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,sair,nao
4027,manha,noturno,superior,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,organizada,rock,sim,sair,sim
4028,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
4029,noite,madrugador,superior,sim,nao,nao,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
4030,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
4031,manha,madrugador,fundamental,nao,nao,nao,sim,cozinhar,sim,nao,nao,sim,relaxada,rock,nao,sair,nao
4032,manha,noturno,superior,nao,sim,nao,sim,pedir,nao,sim,nao,sim,organizada,sertanejo,nao,casa,sim
4033,noite,madrugador,medio,nao,sim,sim,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
4034,noite,madrugador,superior,nao,sim,sim,nao,cozinhar,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
4035,noite,noturno,superior,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,classica,sim,sair,nao
4036,noite,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,sair,sim
4037,noite,madrugador,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
4038,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,sim
4039,noite,noturno,medio,nao,sim,nao,nao,cozinhar,nao,sim,sim,sim,organizada,funk,sim,sair,sim
4040,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
4041,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,sim,nao,organizada,rock,nao,casa,sim
4042,manha,madrugador,medio,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
4043,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,rock,sim,casa,sim
4044,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,sim,nao,sim,organizada,rock,nao,casa,nao
4045,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,sim,casa,nao
4046,noite,noturno,medio,nao,sim,sim,sim,pedir,sim,nao,sim,sim,relaxada,funk,nao,sair,sim
4047,noite,noturno,medio,nao,sim,sim,nao,pedir,nao,nao,nao,sim,relaxada,funk,sim,sair,sim
4048,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,sim,nao,nao,relaxada,classica,nao,sair,nao
4049,manha,noturno,fundamental,sim,nao,nao,nao,cozinhar,sim,nao,sim,sim,relaxada,rock,nao,casa,nao
4050,manha,madrugador,fundamental,sim,sim,sim,sim,cozinhar,sim,sim,nao,nao,relaxada,sertanejo,nao,casa,nao
4051,noite,madrugador,fundamental,sim,nao,nao,nao,cozinhar,sim,nao,nao,nao,organizada,rock,nao,casa,sim
4052,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,sertanejo,sim,sair,sim
4053,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
4054,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,rock,sim,casa,nao
4055,manha,madrugador,superior,nao,sim,nao,nao,pedir,nao,sim,nao,sim,relaxada,classica,sim,casa,sim
4056,manha,madrugador,superior,sim,sim,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
4057,manha,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
4058,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,sim,sim,nao,organizada,rock,nao,casa,nao
4059,manha,madrugador,superior,sim,sim,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
4060,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
4061,noite,madrugador,superior,nao,sim,nao,sim,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
4062,manha,madrugador,fundamental,nao,nao,sim,nao,pedir,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
4063,noite,noturno,medio,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,casa,sim
4064,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,sim,nao,nao,organizada,sertanejo,sim,casa,sim
4065,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,relaxada,rock,sim,casa,sim
4066,manha,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
4067,noite,madrugador,medio,nao,sim,sim,sim,cozinhar,sim,nao,sim,sim,relaxada,funk,nao,sair,sim
4068,noite,noturno,superior,sim,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,classica,nao,sair,sim
4069,manha,madrugador,fundamental,sim,sim,sim,sim,cozinhar,nao,nao,sim,nao,organizada,rock,sim,casa,nao
4070,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,sertanejo,nao,casa,nao
4071,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
4072,manha,madrugador,fundamental,nao,nao,sim,nao,pedir,nao,nao,sim,nao,organizada,rock,nao,casa,nao
4073,noite,madrugador,medio,nao,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,casa,sim
4074,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,sim
4075,manha,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
4076,manha,madrugador,fundamental,sim,sim,sim,nao,cozinhar,nao,nao,nao,sim,organizada,rock,nao,casa,nao
