id,horario_trabalho,biorritmo,nivel_escolaridade,gosta_ler,lugar_animado,gosta_cinema,animal_estimacao,cozinha,esporte,dieta_especial,fumador,recebe_visitas,organizada_relaxada,musica_tipo,musica_alto,plano_perfeito,instrumento
10187,noite,noturno,superior,nao,nao,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,nao,sair,sim
10188,manha,madrugador,medio,nao,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,sair,nao
10189,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,funk,sim,sair,nao
10190,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10191,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,classica,sim,sair,sim
10192,noite,madrugador,superior,nao,sim,nao,nao,pedir,nao,sim,sim,nao,relaxada,classica,nao,sair,sim
10193,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,nao,nao,organizada,classica,nao,casa,nao
10194,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10195,manha,madrugador,fundamental,nao,sim,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,casa,nao
10196,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10197,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,sim,sair,nao
10198,noite,noturno,medio,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
10199,noite,noturno,medio,sim,sim,sim,sim,cozinhar,sim,nao,nao,nao,organizada,classica,nao,casa,nao
10200,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,sim,sim,nao,nao,organizada,rock,nao,casa,nao
10201,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10202,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,sim,nao,relaxada,sertanejo,sim,casa,nao
10203,manha,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
10204,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,sim,organizada,rock,nao,casa,nao
10205,noite,noturno,medio,nao,sim,nao,sim,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
10206,noite,noturno,superior,sim,sim,sim,nao,pedir,nao,nao,sim,sim,organizada,classica,sim,sair,sim
10207,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
10208,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,classica,nao,sair,sim
10209,noite,madrugador,medio,sim,nao,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
10210,noite,madrugador,superior,sim,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10211,manha,madrugador,superior,sim,sim,nao,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,sair,nao
10212,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,sim
10213,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10214,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
10215,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,nao,nao,organizada,funk,sim,sair,sim
10216,manha,noturno,superior,sim,nao,nao,nao,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10217,manha,noturno,medio,nao,nao,nao,nao,pedir,sim,nao,sim,sim,organizada,funk,sim,sair,sim
10218,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,organizada,rock,nao,sair,sim
10219,manha,noturno,medio,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
10220,noite,noturno,medio,sim,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
10221,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,rock,nao,casa,nao
10222,noite,madrugador,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
10223,manha,madrugador,superior,nao,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10224,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
10225,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,nao
10226,noite,madrugador,medio,nao,nao,nao,nao,cozinhar,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
10227,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10228,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10229,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,sim
10230,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,sim,casa,sim
10231,noite,madrugador,superior,nao,sim,sim,sim,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
10232,noite,noturno,medio,nao,nao,sim,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
10233,noite,madrugador,superior,nao,sim,nao,nao,cozinhar,sim,sim,sim,nao,relaxada,sertanejo,sim,sair,sim
10234,manha,noturno,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10235,noite,noturno,medio,nao,sim,sim,nao,cozinhar,sim,sim,sim,nao,relaxada,rock,sim,sair,sim
10236,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
10237,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,nao,sair,nao
10238,noite,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,sim,nao,sim,organizada,rock,nao,sair,nao
10239,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,sim
10240,noite,noturno,superior,nao,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
10241,manha,madrugador,superior,nao,sim,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,sertanejo,nao,casa,nao
10242,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
10243,noite,noturno,superior,nao,sim,nao,sim,pedir,nao,sim,nao,nao,relaxada,classica,nao,sair,sim
10244,noite,madrugador,superior,sim,sim,nao,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,casa,nao
10245,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
10246,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
10247,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,sim,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
10248,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
10249,manha,madrugador,medio,nao,nao,nao,sim,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
10250,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,casa,sim
10251,noite,noturno,superior,sim,sim,nao,nao,cozinhar,nao,nao,sim,nao,relaxada,classica,sim,sair,sim
10252,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,sertanejo,sim,casa,sim
10253,noite,madrugador,fundamental,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
10254,noite,madrugador,fundamental,nao,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,sim,casa,nao
10255,noite,madrugador,superior,sim,nao,nao,nao,cozinhar,sim,nao,nao,nao,organizada,funk,nao,casa,nao
10256,noite,noturno,fundamental,sim,sim,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
10257,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,nao,sim,sim,sim,organizada,sertanejo,nao,casa,nao
10258,manha,madrugador,fundamental,nao,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
10259,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,funk,nao,casa,nao
10260,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
10261,manha,noturno,medio,nao,nao,nao,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,sim
10262,noite,noturno,superior,nao,sim,nao,nao,cozinhar,sim,sim,sim,nao,organizada,rock,nao,sair,sim
10263,manha,noturno,medio,sim,sim,nao,sim,pedir,nao,sim,sim,sim,relaxada,funk,sim,casa,nao
10264,noite,noturno,fundamental,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,nao,casa,nao
10265,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,nao,organizada,classica,sim,sair,sim
10266,noite,madrugador,fundamental,nao,sim,sim,nao,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,sim
10267,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
10268,noite,madrugador,superior,nao,sim,sim,nao,cozinhar,sim,sim,sim,sim,relaxada,sertanejo,nao,sair,sim
10269,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,nao,sim,nao,relaxada,classica,sim,sair,sim
10270,manha,madrugador,fundamental,nao,sim,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,rock,nao,casa,nao
10271,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
10272,noite,noturno,superior,nao,nao,nao,sim,pedir,nao,sim,nao,sim,relaxada,funk,sim,sair,sim
10273,manha,madrugador,superior,sim,nao,nao,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
10274,manha,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,sim
10275,manha,noturno,superior,sim,nao,sim,sim,cozinhar,sim,nao,sim,sim,organizada,funk,nao,casa,nao
10276,noite,noturno,medio,nao,sim,nao,nao,cozinhar,nao,sim,sim,nao,organizada,classica,sim,sair,sim
10277,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,organizada,funk,nao,sair,sim
10278,manha,madrugador,superior,sim,nao,nao,nao,cozinhar,nao,nao,sim,sim,relaxada,sertanejo,sim,casa,nao
10279,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,nao,sim,organizada,funk,nao,casa,sim
10280,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10281,noite,madrugador,medio,nao,sim,nao,sim,pedir,sim,sim,sim,nao,relaxada,sertanejo,sim,sair,sim
10282,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,nao,sair,nao
10283,manha,noturno,medio,nao,nao,sim,nao,cozinhar,nao,nao,sim,nao,organizada,funk,nao,casa,nao
10284,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10285,noite,noturno,superior,sim,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
10286,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,nao,relaxada,classica,sim,sair,nao
10287,noite,madrugador,superior,nao,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,classica,nao,casa,nao
10288,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,sair,sim
10289,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,casa,sim
10290,manha,madrugador,medio,nao,sim,sim,sim,cozinhar,nao,nao,sim,sim,organizada,sertanejo,nao,casa,nao
10291,manha,madrugador,fundamental,nao,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,rock,nao,casa,nao
10292,manha,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
10293,noite,madrugador,medio,sim,nao,nao,nao,pedir,sim,nao,nao,sim,relaxada,classica,sim,sair,sim
10294,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,sim,casa,nao
10295,manha,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
10296,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,funk,sim,casa,nao
10297,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
10298,noite,madrugador,superior,nao,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
10299,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
10300,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,sim,organizada,rock,sim,casa,nao
10301,manha,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
10302,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,organizada,funk,nao,sair,sim
10303,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,nao,organizada,funk,sim,sair,sim
10304,noite,madrugador,medio,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10305,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
10306,noite,noturno,fundamental,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,nao
10307,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,casa,nao
10308,manha,noturno,fundamental,nao,sim,sim,sim,cozinhar,nao,nao,sim,nao,organizada,rock,nao,casa,nao
10309,noite,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10310,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10311,noite,madrugador,medio,sim,nao,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,nao
10312,noite,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,classica,nao,sair,sim
10313,noite,noturno,fundamental,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,casa,sim
10314,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,rock,nao,casa,nao
10315,noite,noturno,medio,sim,sim,sim,nao,cozinhar,sim,sim,sim,sim,organizada,funk,sim,sair,sim
10316,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
10317,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,nao,nao,sim,relaxada,funk,sim,sair,sim
10318,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10319,noite,madrugador,superior,nao,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,sair,sim
10320,noite,noturno,superior,sim,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
10321,noite,madrugador,medio,sim,sim,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,sair,nao
10322,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,sim,organizada,rock,nao,casa,nao
10323,noite,noturno,superior,sim,sim,nao,sim,pedir,nao,sim,sim,sim,relaxada,rock,sim,sair,sim
10324,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,rock,sim,sair,sim
10325,noite,madrugador,fundamental,nao,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,rock,nao,casa,nao
10326,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10327,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
10328,manha,noturno,fundamental,sim,nao,nao,sim,pedir,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
10329,manha,noturno,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,funk,nao,sair,nao
10330,noite,madrugador,superior,sim,nao,sim,sim,pedir,nao,sim,nao,nao,organizada,sertanejo,nao,sair,nao
10331,noite,noturno,superior,nao,sim,sim,nao,pedir,nao,nao,sim,sim,organizada,funk,sim,sair,sim
10332,manha,noturno,medio,sim,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
10333,noite,madrugador,medio,nao,sim,sim,nao,pedir,nao,nao,sim,sim,organizada,funk,sim,casa,sim
10334,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,nao
10335,noite,madrugador,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,organizada,funk,sim,sair,sim
10336,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
10337,noite,noturno,medio,sim,nao,sim,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
10338,manha,noturno,medio,sim,nao,sim,nao,pedir,nao,sim,nao,nao,organizada,rock,nao,casa,sim
10339,noite,noturno,superior,nao,sim,sim,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10340,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
10341,manha,noturno,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,classica,nao,casa,sim
10342,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
10343,manha,noturno,medio,sim,nao,nao,sim,pedir,sim,nao,sim,sim,relaxada,sertanejo,sim,sair,sim
10344,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,rock,nao,casa,nao
10345,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,sim,nao,relaxada,rock,nao,casa,nao
10346,noite,madrugador,medio,sim,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
10347,manha,madrugador,fundamental,sim,sim,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,sim,casa,nao
10348,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
10349,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
10350,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,sim,relaxada,rock,nao,casa,nao
10351,manha,noturno,medio,nao,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,sair,sim
10352,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,nao,casa,sim
10353,noite,madrugador,medio,nao,sim,nao,sim,pedir,nao,sim,sim,sim,relaxada,funk,sim,casa,sim
10354,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
10355,manha,noturno,fundamental,sim,nao,sim,sim,pedir,nao,sim,nao,nao,organizada,rock,nao,casa,nao
10356,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
10357,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,nao
10358,manha,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
10359,noite,madrugador,medio,nao,nao,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
10360,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
10361,noite,madrugador,superior,nao,nao,sim,nao,cozinhar,nao,nao,nao,sim,relaxada,sertanejo,nao,casa,nao
10362,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,organizada,classica,sim,casa,sim
10363,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
10364,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10365,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,rock,nao,casa,nao
10366,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,funk,nao,sair,nao
10367,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
10368,noite,madrugador,medio,nao,sim,sim,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,sair,sim
10369,noite,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,sim,organizada,sertanejo,nao,casa,nao
10370,manha,noturno,fundamental,sim,nao,sim,sim,pedir,sim,nao,sim,nao,organizada,rock,sim,sair,nao
10371,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10372,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,nao
10373,manha,madrugador,superior,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10374,noite,noturno,medio,sim,sim,sim,nao,pedir,sim,nao,sim,sim,organizada,funk,sim,casa,sim
10375,noite,madrugador,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
10376,noite,noturno,superior,nao,nao,nao,nao,pedir,nao,sim,sim,nao,relaxada,classica,nao,sair,sim
10377,manha,noturno,fundamental,nao,sim,nao,sim,cozinhar,sim,nao,sim,sim,organizada,sertanejo,sim,sair,sim
10378,manha,madrugador,superior,sim,nao,nao,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10379,manha,madrugador,medio,sim,nao,sim,sim,pedir,sim,sim,nao,nao,relaxada,rock,sim,casa,nao
10380,noite,noturno,fundamental,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10381,noite,noturno,medio,nao,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
10382,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,nao,sim,sim,relaxada,funk,sim,casa,nao
10383,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10384,manha,noturno,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,funk,nao,casa,nao
10385,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
10386,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,sim,organizada,sertanejo,sim,casa,sim
10387,manha,noturno,medio,sim,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
10388,manha,noturno,superior,nao,sim,sim,nao,cozinhar,nao,sim,sim,sim,relaxada,sertanejo,sim,casa,nao
10389,manha,madrugador,superior,sim,nao,sim,nao,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10390,noite,madrugador,medio,sim,nao,nao,nao,pedir,sim,sim,sim,nao,relaxada,funk,nao,casa,sim
10391,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,rock,nao,casa,nao
10392,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10393,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
10394,manha,noturno,superior,nao,nao,nao,nao,cozinhar,nao,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
10395,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,sim,nao,relaxada,rock,nao,casa,nao
10396,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10397,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
10398,manha,madrugador,superior,nao,nao,nao,sim,cozinhar,nao,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
10399,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
10400,noite,madrugador,fundamental,nao,nao,sim,nao,pedir,sim,nao,nao,nao,organizada,funk,nao,casa,nao
10401,manha,madrugador,fundamental,nao,sim,nao,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,sair,nao
10402,manha,noturno,fundamental,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
10403,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,nao,sim,sim,organizada,rock,nao,casa,nao
10404,noite,madrugador,fundamental,sim,nao,nao,sim,cozinhar,sim,nao,nao,nao,organizada,funk,nao,sair,nao
10405,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,sim,sim,nao,nao,organizada,rock,nao,sair,nao
10406,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,nao,sim,organizada,classica,sim,sair,sim
10407,manha,noturno,superior,nao,nao,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
10408,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
